No.     Time           Source                Destination           Protocol Length Info
   1011 0.079728648    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=906001 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1012 0.079947131    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=907449 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1013 0.079949753    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=908897 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1014 0.080218704    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=910345 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1015 0.080222647    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=911793 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1016 0.080448012    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=913241 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1017 0.080450240    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=914689 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1018 0.080697794    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=916137 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1019 0.080699513    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=917585 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1020 0.080948078    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=919033 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1021 0.080949924    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=920481 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1022 0.081224647    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=921929 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1023 0.081228315    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=923377 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1024 0.081471673    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=872697 Win=464896 Len=0 TSval=505018897 TSecr=422126699
   1025 0.081481484    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=875593 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1026 0.081485919    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=878489 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1027 0.081490139    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=884281 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1028 0.081494517    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=887177 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1029 0.081499831    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=890073 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1030 0.081509546    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=924825 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1031 0.081511843    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=926273 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1032 0.081744737    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=927721 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1033 0.081748352    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=929169 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1034 0.081973581    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=930617 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1035 0.081977175    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=932065 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1036 0.082243595    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=933513 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1037 0.082247484    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=934961 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1038 0.082492962    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=936409 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1039 0.082496410    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=937857 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1040 0.082747573    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=939305 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1041 0.082751175    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=940753 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1042 0.082974209    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=892969 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1043 0.082983647    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=895865 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1044 0.082988148    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=898761 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1045 0.082992308    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=901657 Win=464896 Len=0 TSval=505018897 TSecr=422126700
   1046 0.082996602    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=904553 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1047 0.083000946    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=907449 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1048 0.083009966    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=942201 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018895
   1049 0.083016915    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=943649 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1050 0.083244956    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=945097 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1051 0.083248427    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=946545 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1052 0.083249815    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=947993 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1053 0.083511295    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=949441 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1054 0.083514813    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=950889 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1055 0.083743480    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=952337 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1056 0.083746944    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=953785 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1057 0.083990242    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=955233 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1058 0.083993850    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=956681 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1059 0.084241870    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=910345 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1060 0.084251059    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=913241 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1061 0.084260049    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=958129 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1062 0.084262389    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=959577 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1063 0.084490755    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=916137 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1064 0.084500165    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=919033 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1065 0.084505921    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=921929 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1066 0.084510526    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=924825 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1067 0.084519843    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=961025 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1068 0.084522441    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=962473 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1069 0.084743339    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=963921 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1070 0.084746961    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=965369 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1071 0.084995235    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=966817 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1072 0.084998870    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=968265 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1073 0.085242435    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=969713 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1074 0.085245886    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=971161 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1075 0.085492023    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=972609 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1076 0.085495494    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=974057 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1077 0.085742316    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=927721 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1078 0.085751519    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=930617 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1079 0.085756332    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=933513 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1080 0.085762111    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=975505 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1081 0.085764492    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=976953 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1082 0.085998148    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=936409 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1083 0.086007378    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=939305 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1084 0.086011966    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=942201 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1085 0.086020882    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=978401 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1086 0.086023182    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=979849 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1087 0.086249806    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=981297 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1088 0.086253327    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=982745 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1089 0.086495410    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=984193 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1090 0.086498979    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=985641 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1091 0.086746767    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=987089 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1092 0.086750235    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=988537 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1093 0.086991168    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=989985 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1094 0.086994620    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=991433 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1095 0.087237790    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=945097 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1096 0.087247742    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=947993 Win=464896 Len=0 TSval=505018898 TSecr=422126700
   1097 0.087252317    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=950889 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1098 0.087258644    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=992881 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1099 0.087261022    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=994329 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1100 0.087482355    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=955233 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1101 0.087492752    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=961025 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1102 0.087501835    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=995777 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1103 0.087504196    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=997225 Ack=1 Win=29312 Len=1448 TSval=422126700 TSecr=505018896
   1104 0.087729752    192.168.0.18          192.168.0.3           TCP      1394   56676 → 1234 [FIN, PSH, ACK] Seq=998673 Ack=1 Win=29312 Len=1328 TSval=422126700 TSecr=505018896
   1105 0.088223243    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=963921 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1106 0.088232479    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=966817 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1107 0.088237091    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=969713 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1108 0.088467717    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=972609 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1109 0.089729050    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=975505 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1110 0.089738380    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=978401 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1111 0.089742664    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=981297 Win=464896 Len=0 TSval=505018899 TSecr=422126700
   1112 0.089746737    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=984193 Win=464896 Len=0 TSval=505018899 TSecr=422126700
